term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,n,p,i,n_chars,max_pos,n_pos,cat_pos,stop,dfidf,mean_tfidf
solutions,-0.0263370292023475,-0.0388792000974947,0.061790924827432,0.0683273736406229,0.0235904763641038,0.0124009840686399,0.0482214723445264,0.1200068107251552,0.0871800533407091,0.0659552886557575,228,0.0029739001134777,8.393428093294062,9,NNS,2,"{'NNS', 'NNP'}",0,23.924571601885862,0.0281733473221858
com,0.1050638479338889,-0.0831383498237287,-0.0527093032697414,0.0685207858656937,-0.1357901836452343,-0.042942252649061,-0.1224152510943497,-0.0944227733600505,-0.0086264429458453,0.1195549503676965,399,0.005204325198586,7.586073171236459,3,NN,3,"{'NNS', 'NNP', 'NN'}",0,23.909115597398685,0.0377637165335073
system,-0.0123926868307109,-0.0181038966330123,0.0453335757217016,0.0588094995836403,-0.0103657116543223,-0.0204065107161421,0.0039788380983029,0.0760241339102314,0.0316521812396212,0.0099489389768129,189,0.0024652066730144,8.664075683237732,6,NN,2,"{'NNP', 'NN'}",0,23.89457523084499,0.0221311931278172
steel,0.043330684584039,0.0114931242616007,-0.0624757183073901,-0.0091161250655927,0.03205547104059,-0.0636342957857692,-0.0105482516134273,0.0397298459043562,-0.0455185963205409,-0.0286361308720161,215,0.0028043356333233,8.478125257869344,5,NN,2,"{'NNP', 'NN'}",0,23.89457523084499,0.0227304160432492
control,-0.0062471144570954,-0.0171786322362912,0.0337544969006668,0.0365125711813901,0.030338934277786,-0.0269575614071108,0.0177779865351363,0.0603447704521489,0.0259360249053058,-0.0200224026264622,141,0.001839122438598,9.08676675506001,7,NN,2,"{'NNP', 'NN'}",0,23.89457523084499,0.0201377174525569
inc,-0.0364500471089049,-0.014900040832916,0.0285799202900858,0.0148890516836536,0.1817140468577359,-0.0018613447247788,0.0915630048847436,-0.0444914475429964,-0.1033783246700762,-0.0530441931441445,296,0.0038608527789009,8.016864741829854,3,NNP,1,{'NNP'},0,23.89457523084499,0.046943439028505
order,-0.0141186415212365,-0.0028473973312061,-0.0028198827359977,0.0185769901684212,0.0051958896591225,0.021917386708614,-0.0052688335432974,0.0291067593141926,-0.0306420096489345,-0.0064697208182717,125,0.0016304276937926,9.260533822796717,5,NN,2,"{'NNP', 'NN'}",0,23.89457523084499,0.015441603112628
engineering,-0.0036865878539057,-0.0280365274402596,0.0356913306869305,0.0236283403400873,0.0339035655912602,0.0009840328401827,0.0554275632733033,0.0119062406235426,0.0617715268446904,-0.0066850617011455,192,0.0025043369376654,8.641355606737648,11,NN,2,"{'NNP', 'NN'}",0,23.876400520322257,0.0223731710917166
machine,-0.0456373525954922,-0.024924997225772,0.0148403782342465,0.0862913635373233,0.0251477914085681,-0.017362683486357,0.0038182241929583,-0.0617769193716083,0.0001976231506463,-0.0042034808322981,181,0.0023608593006117,8.7264722203756,7,NN,2,"{'NNP', 'NN'}",0,23.876400520322257,0.0267051609430651
machining,-0.0629029225763602,-0.058919922617487,-0.0294805234872596,0.1189864162207851,0.0915937557717699,-0.0641251318825952,0.1342614649313595,-0.1138844996197365,0.017413853585794,-0.0703643782014402,285,0.0037173751418472,8.0714999984067,9,NN,2,"{'NNP', 'NN'}",0,23.876400520322257,0.0335295144476214
variety,0.0051768853772913,-0.0028489757163929,0.0077441069919059,0.0132048753788007,0.0235219383596794,-0.0168139479934338,-0.0019737910088699,0.0024589287783539,-0.0110573100542977,-0.0194317474854616,91,0.001186951361081,9.718523467260107,7,NN,2,"{'NNP', 'NN'}",0,23.856062735983123,0.0129507048185513
material,-0.0241861160581744,0.0303829995162614,-0.0032512593529049,-0.0179133209261011,0.0124054244058621,-0.0241857018244039,0.0078165435887379,-0.0001820470035752,-0.1092412848984717,-0.0131715826473864,142,0.0018521658601484,9.076570987954122,8,NN,2,"{'NNP', 'NN'}",0,23.856062735983123,0.017943154957322
systems,0.0363952089316742,-0.0208011816456945,0.0394426262619453,0.057654865118133,-0.0112282384971511,-0.0301758511972483,0.0377527203513598,0.082395981246313,0.0508999721634169,0.0208327016934155,159,0.0020739040265042,8.913435152174449,7,NNS,3,"{'NNS', 'NNPS', 'NNP'}",0,23.856062735983123,0.018335993447597
cast,-0.0842238936840347,-0.0219012720774623,-0.0138992785533277,0.008506905254385,-0.0099018268365547,0.0430089775716242,-0.0183066190878103,0.0215549513888904,0.0793511032757182,-0.0315674393578359,247,0.0032217251229342,8.277950875874126,4,NNP,3,"{'NNS', 'NN', 'NNP'}",0,23.836446866739767,0.0229313151586093
part,-0.0321997030474027,-0.0095734847487278,-0.0262220473445833,0.0350716171638246,0.021415372836541,0.0200978112807506,-0.001649319566523,0.0016617925352651,0.0019876240508402,0.0281360170768048,184,0.0023999895652627,8.702756151401791,4,NN,2,"{'NNP', 'NN'}",0,23.836446866739767,0.0146356845609821
facility,-0.0070043806102176,-0.0247468041782778,0.011831207814744,0.0101245824977362,0.0091497864744252,-0.0298109237380669,0.0354648731869129,-0.0005433660266961,0.0044318443491601,-0.0073331057717408,173,0.002256511928209,8.79168987982208,8,NN,2,"{'NNP', 'NN'}",0,23.836446866739767,0.0191464161178477
castings,-0.1868017694994619,0.1293070621051857,-0.1373309015455627,0.1250575070112192,0.0863341505494057,5.023013104699797e-05,-0.070121859359959,0.0511407697196081,-0.0663971004848155,-0.0319682578758013,510,0.0066521449906739,7.231964670599947,8,NNS,3,"{'NNS', 'NNPS', 'NNP'}",0,23.7893733125605,0.0525025640297319
requirements,-0.0059537959528483,-0.0138292389938097,0.006387343988085,0.0035528095715552,0.001276108322338,-0.0231255687555955,0.0187771604234989,-0.0076034490645732,-0.0036721790080452,0.0078022261041343,147,0.0019173829679001,9.02664576262244,12,NNS,3,"{'NNS', 'NNPS', 'NNP'}",0,23.735294704932272,0.014605878642462
work,-0.0271358523510204,0.0146266005073189,0.0121235678160644,0.0481573907067382,-0.0079742002809424,-0.0078096052181387,0.002874645779199,-0.0130002936017065,0.0268962374897712,-0.0240058387515376,151,0.0019695566541015,8.987913368133725,4,NN,2,"{'NNP', 'NN'}",0,23.735294704932272,0.0198139354688224
address,0.026245550829101,-0.0256058333110568,-0.0087263468763255,0.0269719810017456,-0.0109385353679328,0.0731106643084004,-0.0264341334636874,-0.0507977258483162,-0.0078676138227556,0.030748616929921,176,0.00229564219286,8.766886488821507,7,NNP,2,"{'NN', 'NNP'}",0,23.6876898526383,0.0197871043161949
operations,-0.0161360380783167,-0.0308157525237461,-0.0005656735785041,0.0182663695215914,0.0065578307043512,0.0221559368852712,0.0062598992852006,0.0206135566366745,0.0114119755000339,-0.0072178575769214,116,0.0015130368998395,9.368337112331233,10,NNS,3,"{'NNS', 'NNPS', 'NNP'}",0,23.6876898526383,0.0143230008299062
form,0.009883855514027,-0.0002921129451142,-0.0124075050307073,-0.0015044515672617,-0.003589998118948,0.0159308790421663,-0.0002420727430707,-0.0164343073889688,-0.0458776783456462,-0.0025999787308114,103,0.0013434724196851,9.539817580275589,4,NN,2,"{'NNP', 'NN'}",0,23.6876898526383,0.0152824949658381
applications,0.0014685922498332,-0.0181524570047734,-0.0107583540603469,-0.0130960190623171,0.0264332798643927,-0.0149058584905899,-0.0079998761687216,0.0370049538410705,-0.0018344778286796,0.0098588049962571,196,0.0025565106238668,8.611608263343596,12,NNS,3,"{'NNS', 'NNPS', 'NNP'}",0,23.67432224459482,0.0148483117545919
aluminum,-0.1753616748860711,-0.0298202024798906,-0.1847914859000312,0.025624533985521,0.0692278980923161,0.0297485228321713,-0.0423068173551499,0.0734270818048036,-0.0050022495526128,0.0734712656869965,476,0.0062086686579623,7.331500344150861,8,NNP,2,"{'NN', 'NNP'}",0,23.67432224459482,0.0424336745876533
alloys,-0.0996782247657483,-0.0508882888201925,-0.1322213945844524,-0.0946776773379608,0.0007441047976661,-0.1308370931167684,-0.0838617258069433,0.0396228867160623,-0.0600470481736605,0.1506009673083508,349,0.004552154121069,7.779234881249152,6,NNP,3,"{'NNS', 'NN', 'NNP'}",0,23.613337659208927,0.0308227814415609
capabilities,-0.0280274615313642,-0.0334377997895193,-0.0115647123622593,0.0413661075146485,0.0334957762651047,-0.0258216538435016,0.0364188298792975,-0.0101817670504005,0.0017211816108962,0.0006975157579167,208,0.0027130316824709,8.525878389317713,12,NNS,3,"{'NNS', 'NNPS', 'NNP'}",0,23.532123351911636,0.0173701436159636
machines,-0.0776004203271536,-0.0967728206592797,0.03029977011979,0.0072650641975491,0.0129771926101814,-0.0367433736844617,-0.0123666152084757,-0.0454545620565945,-0.0066145489538438,-0.0196058970904722,158,0.0020608606049538,8.922537359281701,8,NNS,3,"{'NNS', 'NNPS', 'NNP'}",0,23.529543537615197,0.028732342425356
precision,0.0118533576783427,-0.0632750331048559,0.08356648002178,0.08613767844481,0.0958966308569232,-0.1329561973509456,0.1518239498457713,-0.1180006489674599,0.0102297218113593,0.0134079184639767,236,0.0030782474858804,8.343675058096963,9,NN,2,"{'NNP', 'NN'}",0,23.529543537615197,0.0323978849983355
facilities,0.000597675061233,-0.0119738970256576,0.0125078123649256,0.0320030751438025,-0.0032727606313382,-0.0083244171415503,0.0263386217472658,0.0084504633141009,0.0261550631154786,-0.0029838710469982,94,0.001226081625732,9.671729255781168,10,NNS,3,"{'NNS', 'NNPS', 'NNP'}",0,23.529543537615197,0.0123213203755493
s,-0.0003929621056022,0.0123696952479931,0.0077550774687419,0.0098615509401477,-0.0222399364989466,0.001934653819059,0.0082834235072601,0.0208872956722238,0.0261891370352199,0.000218819309369,187,0.0024391198299137,8.679423647571168,1,NN,3,"{'NNS', 'NNP', 'NN'}",1,23.45110257577527,0.0153648009457541
shop,-0.0021443662981085,0.0243408154753721,0.0046305072690201,0.028661994518476,0.0057331005685428,0.0276938941876103,0.0164916277491415,-0.0546094293933914,-0.0354792876131087,-0.0175449660923771,89,0.0011608645179803,9.750584676492409,4,NN,2,"{'NNP', 'NN'}",0,23.436097633057727,0.0147875204902584
rights,0.0247927955838874,-0.0085464032141785,0.0220869863068946,0.0813905408580641,0.0403975507030706,-0.0288742833881818,0.0144869214396517,-0.0803312260636811,-0.01974871158247,0.0774692371814566,225,0.0029347698488267,8.412536916241768,6,NNS,3,"{'NNS', 'NNP', 'NNPS'}",0,23.436097633057727,0.0305050759715418
cost,-0.0383400367396518,-0.0109615089123533,-0.0144337001359011,0.0157427683919422,0.0096364071850144,0.0061173290083051,0.0039200003230084,0.0286532200505927,-0.0169837865384196,0.028405197100912,97,0.001265211890383,9.626405265271677,4,NN,2,"{'NNP', 'NN'}",0,23.436097633057727,0.0137292543823499
foundry,-0.1807689714808237,0.3524626422680197,-0.0881043327011815,0.0288174877912725,-0.0714698625819014,-0.0701823274402339,-0.1178640802070367,-0.0827344037689539,0.0376839738704504,-0.0611485063061397,281,0.0036652014556458,8.091891787237879,7,NNP,3,"{'NNS', 'NN', 'NNP'}",0,23.436097633057727,0.0484141120430922
line,-0.0077206862364575,0.0320471426551167,0.002274580062533,-0.0256903566921008,-0.001710374775546,0.0212211675802257,0.0193976089818532,-0.0027504837635963,-0.0271017254350718,-0.0167907287307308,95,0.0012391250472824,9.656462499127857,4,NN,2,"{'NNP', 'NN'}",0,23.436097633057727,0.0154078703081324
equipment,-0.0188327808506644,-0.0171176499452915,0.0242659043333931,0.0340001721172219,0.0580782396422252,-0.0279811850792835,0.0495999497074984,0.0004246466236296,-0.0280246872323359,-0.0085617074996884,205,0.0026739014178199,8.546838007953358,9,NN,2,"{'NNP', 'NN'}",0,23.363599551762256,0.0234905422586311
casting,-0.3339228392732918,-0.1174598871696214,-0.1615400893577045,0.0750638033997649,0.0226743908307716,0.120016928917564,-0.0739157645570893,0.0669346197174075,0.1403747621515897,-0.0312090867439382,721,0.0094043069377959,6.732462658217982,7,NNP,2,"{'NN', 'NNP'}",0,23.363599551762256,0.0598430239579625
commitment,0.002568498158938,-0.0082342148294934,0.0043968664641426,0.0014621259887735,0.0195587682607399,0.002602311314598,0.0225173729381383,-0.0018581993723756,0.0028322622453338,-0.0114085936382627,63,0.0008217355576714,10.249038183958888,10,NN,2,"{'NNP', 'NN'}",0,23.332780549472076,0.0097018440014094
value,-0.0013967750976961,-0.0130206814196067,0.0187188933074443,0.0543046458768302,0.0236296202796408,-0.0037979040514208,0.0617280753189366,0.0284849169071893,0.0058805244239102,0.0111022062949074,90,0.0011739079395306,9.73446501112913,5,NN,2,"{'NNP', 'NN'}",0,23.332780549472076,0.0140430253979685
specifications,0.0006565774363016,0.0098988909908186,-0.0057812743879516,-0.0106595552696388,0.0338494013656409,0.0058105789837313,0.0352029398178028,0.0175608888086625,-0.0263002063981755,0.0187874383815124,110,0.0014347763705375,9.444958393934144,14,NNS,3,"{'NNS', 'NN', 'NNP'}",0,23.332780549472076,0.0143669914664229
standards,-0.0118222847503511,-0.0190353039744574,0.0053295474501283,0.0030332453692287,0.011361179196615,-0.0100387096917549,0.0216417559248126,0.0129089322226783,-0.0055315514094113,0.0056115120480463,95,0.0012391250472824,9.656462499127857,9,NNS,3,"{'NNS', 'NNPS', 'NNP'}",0,23.332780549472076,0.0116415445622129
size,-0.0300451946938373,0.0335548171600085,-0.0022433007107539,-0.0278828337521759,-0.0091497686727197,-0.0274510677564119,0.0175899267056807,-0.0122957966358026,-0.0402740344577823,0.0009440135921946,94,0.001226081625732,9.671729255781168,4,NN,2,"{'NNP', 'NN'}",0,23.332780549472076,0.0165778033764991
range,-0.0056533637597246,-0.0171810850344501,0.0140481835543104,-0.0099783248116589,-0.0075386237503076,-0.0079883471365743,0.0166071837066854,0.0228368342657811,0.0002409214885358,0.0175338242413537,175,0.0022825987713096,8.775106995626475,5,NN,2,"{'NNP', 'NN'}",0,23.269709613971383,0.015028587161827
phone,-0.028338573251994,-0.0223922075366839,-0.0024548337959017,0.0570869814934023,-0.0267041221069681,-0.006927911810345,-0.0735854781825649,0.0265508854330705,-0.0170799931467304,-0.0484719712658709,154,0.0020086869187525,8.959531566763903,5,NN,2,"{'NNP', 'NN'}",0,23.219362683626795,0.0235810264630917
expertise,-0.0036958651955574,0.0117577779306993,0.016399706333649,0.0236024610157463,0.018300571501765,-0.003324993399962,0.0177166446225411,0.0435984878783129,0.065533478311385,0.0095449491067964,76,0.0009913000378259,9.978390594015218,9,NN,2,"{'NNP', 'NN'}",0,23.219362683626795,0.0126891076734771
site,0.0933090853722064,0.0001746660013518,-0.1533782423085818,-0.0379915281390048,0.0172466727873534,-0.0598935672375419,-0.0130386355045688,-0.0430098681135218,-0.0190734604963586,0.0410226759546391,238,0.0031043343289811,8.33150034415086,4,NN,2,"{'NNP', 'NN'}",0,23.219362683626795,0.0302614640042417
team,-0.0284283289101649,-0.0335991440576696,0.0124973534508351,0.0577800613423666,0.0035748536830723,0.0088400031719406,0.0153974698536114,0.0642222844509723,0.033761674273075,0.0261995230511064,272,0.0035478106616927,8.138855266208465,4,NN,2,"{'NNP', 'NN'}",0,23.16952533289971,0.0213400392896026
management,0.0045639876373151,-0.0013449223003054,0.0235078185024612,0.0473938961326666,0.0066731562389808,-0.0077982857391141,0.0311983800898373,0.0532174902774798,0.0269678123357082,0.0130601391584057,97,0.001265211890383,9.626405265271677,10,NN,2,"{'NNP', 'NN'}",0,23.095603495773776,0.0140946265349498
alloy,-0.0608700462078624,0.027016586231677,-0.0589019043707201,-0.0702797381033127,0.0148974043786219,-0.0377009314611542,-0.0670254411166427,0.0055327417323086,-0.2091796520784407,-0.0206263755741852,163,0.0021260777127055,8.877589953227726,5,NNP,3,"{'NNS', 'NN', 'NNP'}",0,23.095603495773776,0.0226771352848903
project,-0.0209808576078294,0.0069964686029052,0.0034267341771701,0.0431767074150053,0.0181022629237634,0.0032265505457063,0.0217066326602133,-0.0238544288433982,0.0149485791975745,0.0051153851664015,99,0.0012912987334837,9.596961487379197,7,NN,2,"{'NNP', 'NN'}",0,23.095603495773776,0.0167089097373139
die,-0.2785115807387284,-0.4170499178258437,-0.0471475622185131,-0.1271143540409446,-0.0948495588434383,0.082128334599203,-0.0139785218379569,-0.0609084808107874,0.1816138583063345,-0.1617319873409741,341,0.0044478067486663,7.812690178434632,3,NNP,3,"{'NNS', 'NN', 'NNP'}",0,23.095603495773776,0.0523459875129408
support,0.0110431366316956,-0.0028024420155652,0.0111362596544934,0.0010589382074565,0.0259772305206039,-0.0055414528956939,0.0196169268413583,-0.0108915395500617,0.0356869990193098,0.0115775186735917,71,0.0009260829300742,10.076570987954122,7,NN,2,"{'NNP', 'NN'}",0,23.095603495773776,0.0129351292419389
needs,-0.0019611000858083,0.0084683121034241,0.0046375170096297,0.0193823640082711,0.0113104170196503,0.0128052073222744,0.0176655759366775,0.0151477200192541,0.0156305821624039,0.0277657204097533,189,0.0024652066730144,8.664075683237732,5,NNS,2,"{'NNS', 'NNP'}",0,23.06313663389902,0.016167311647797
metal,-0.0271260598209723,0.0406347054807115,-0.0358308621903477,-0.0036151397126188,-0.0313119921355811,0.0208258150663765,0.0479349560878449,-0.0520624995277814,0.0042199431577059,0.0430831453428308,368,0.0047999791305255,7.702756151401791,5,NN,2,"{'NNP', 'NN'}",0,23.06313663389902,0.0297870614958412
performance,0.0003219976323099,-0.0052337158341625,0.0167677184017671,0.0229255849457796,0.00773097671709,0.0041541615231178,-0.002346217142016,0.0169759832710697,-0.0364360417818878,0.0190640324091519,79,0.0010304303024769,9.9225373592817,11,NN,2,"{'NNP', 'NN'}",0,22.961250709108757,0.0110389309591067
cnc,-0.0429880363812191,-0.0689495447712899,0.063240987361541,0.1641867500323075,0.1278649597914765,-0.1290592517150712,0.1899411515703078,-0.2413233722966253,-0.0295258030421644,-0.0889413562462828,163,0.0021260777127055,8.877589953227726,3,NNP,2,"{'NN', 'NNP'}",0,22.961250709108757,0.0355330655149907
custom,-0.016178605786783,-0.0085081968088779,0.0218758083345939,-0.0333362677960989,-0.0128367617505065,0.0151981630891328,0.0922179336933802,-0.0162026687971803,0.0434436985435026,-0.0157020835696121,115,0.0014999934782892,9.38082805651443,6,NN,2,"{'NNP', 'NN'}",0,22.961250709108757,0.0216492153380074
quote,0.0233642449704574,0.007313289863697,-0.0873542412550946,0.0023154706244286,0.0144518765170639,-0.0136859418041679,0.0172033013152363,0.0084962182432787,-0.0178622097533842,-0.0192436368226566,145,0.0018912961247994,9.04640901744387,5,NNP,2,"{'NN', 'NNP'}",0,22.961250709108757,0.0202079020521894
employees,-0.0078145681710446,-0.007658151465894,0.0099390674542716,0.0183266026871418,-0.0011574540477165,0.0104970554124441,0.0062553330693372,0.0210311991209063,0.0089021294293675,-0.0060429129289784,70,0.0009130395085238,10.097035090513838,9,NNS,1,{'NNS'},0,22.816039429138097,0.0095971338870145
manufacturer,0.0225586978009838,0.0104255295919831,0.0068751151449354,-0.0322607293249638,0.0054811819536416,-0.0330379106608457,0.0224135772786018,0.0360313824576045,-0.0275454684564972,-0.0140957416820895,107,0.0013956461058864,9.484851121057655,12,NN,2,"{'NNP', 'NN'}",0,22.816039429138097,0.0146484574842009
times,-0.0169628685013351,0.0275006607740762,-0.0148778548151401,0.0129898513871421,0.0027980644985591,-0.0017304223818434,-0.0138100672053314,0.0120234866624646,-0.0164212772819867,0.0152088790930085,58,0.0007565184499197,10.368337112331233,5,NNS,2,"{'NNS', 'NNP'}",0,22.816039429138097,0.0085062051578359
a,-0.0127988299997973,0.0156307275570702,-0.0067647574710121,0.0021725078129575,-0.0103107479791848,-0.0086617941071499,0.0247971650448581,-0.0185851782632698,-0.0147616147859417,0.0087225940515118,87,0.0011347776748796,9.783374611610077,1,NNP,1,{'NNP'},1,22.816039429138097,0.0102859987634303
development,0.0279822685959426,-0.0230597737169082,0.0474599895267869,0.0727753286113585,-0.0052191294804239,-0.0241395716616089,0.0315250338610217,0.1120982326656825,0.0562189134866947,-0.0195178407142481,111,0.0014478197920878,9.431902241108698,11,NN,2,"{'NNP', 'NN'}",0,22.816039429138097,0.0182459737955915
parts,-0.0722786995947277,-0.053284057579123,-0.0045177366392204,0.0061095410250364,0.0214022298068225,-0.0169151646498034,0.0256024505751259,-0.033474476463972,-0.0236932590948035,0.0138274902883246,313,0.0040825909452567,7.936299260526186,5,NNS,3,"{'NNS', 'NNPS', 'NNP'}",0,22.707605910028175,0.0294601676111304
ability,-0.0160859309237566,0.0087243030008702,-0.0066145775754049,0.0165510763199203,0.0107172410561023,0.0068153025848602,0.0168907141963553,0.0005730180847376,0.0174903262675726,0.0115552267849496,58,0.0007565184499197,10.368337112331233,7,NN,2,"{'NNP', 'NN'}",0,22.659691172677103,0.0092695786609688
supplier,0.0036374920897563,-0.0021992173162475,-0.0520236144141639,0.0062060719255112,0.0208198687313921,0.0311198255348267,0.0176752140548624,0.0083651032393054,0.0088670253518355,-0.0160631553158126,95,0.0012391250472824,9.656462499127857,8,NN,2,"{'NNP', 'NN'}",0,22.659691172677103,0.0140703395668654
sand,-0.2190238810425235,0.1725480783117672,-0.1361476972145903,0.188552632342688,0.1207012524710273,-0.0032314311177727,-0.1023469496634343,0.0304711239138788,0.0547256671567406,0.1695313704597851,293,0.0038217225142499,8.031561253036557,4,NNP,2,"{'NN', 'NNP'}",0,22.659691172677103,0.040041724989939
application,0.0084015626879512,-0.0023685722209541,0.0221030569566152,-0.0209833802974394,0.06805310082225,0.0493405373353893,-0.0231320583797604,0.0169675348752988,0.0471980945842388,-0.000341468029198,114,0.0014869500567388,9.393428093294062,11,NN,2,"{'NNP', 'NN'}",0,22.659691172677103,0.0142485633205713
processes,-0.0383486275858274,-0.0250861084769422,-0.0123360900193777,0.0703360755700673,0.0379054413451023,-0.009989560585316,0.0086419519029834,0.1069908982532519,0.0022501007859418,0.0314940820039898,97,0.001265211890383,9.626405265271677,9,NNS,2,"{'NNS', 'NNP'}",0,22.659691172677103,0.0156812613860176
business,0.0017839492671862,0.0008799455576439,0.0172949469231892,0.0231216843505509,-0.0293161406909695,0.0224894834848051,-0.021472275886356,-0.0105899049141099,0.0293307411266767,-0.0082333408685563,217,0.002830422476424,8.464766875014325,8,NN,2,"{'NNP', 'NN'}",0,22.57724967479859,0.0172177573545196
clients,-0.0128155691399885,0.004238701449684,0.015690655127424,0.0321187819838913,-0.0028655495437642,0.0108418805962361,0.0283053155660024,0.0393973394532336,0.0197735661675168,0.0270783502746467,92,0.0011999947826313,9.702756151401791,7,NNS,2,"{'NNS', 'NNP'}",0,22.491912794581392,0.0158579277411375
tools,-0.0171683035672371,-0.003554851240653,0.0170584109277312,0.0149308900739342,-0.0175772864929855,-0.002751112578605,0.0068845766479125,-0.0292445560161212,0.0151050539042431,-0.0109306782901584,75,0.0009782566162755,9.997499416962924,5,NNS,2,"{'NNS', 'NNP'}",0,22.491912794581392,0.0131567823646159
people,0.0024782983591686,-0.0166513915401807,0.0099881084240844,0.0195355256976326,-0.0207260401244226,0.0308910438359426,0.0083401720609053,0.0015730743821067,0.0354605474992884,0.0091806927609619,90,0.0011739079395306,9.73446501112913,6,NNS,3,"{'NNS', 'NNPS', 'NNP'}",0,22.491912794581392,0.0120548652418973
life,-0.0229762371282172,-0.0054602162169527,0.0032856489215119,0.0055910525589454,0.0041510770456415,-0.0072585378805787,-0.009373542414617,0.0147092700544302,-0.012389440101127,0.0078223006851034,65,0.0008478224007721,10.20395029443035,4,NN,2,"{'NNP', 'NN'}",0,22.491912794581392,0.010278313470869
tooling,-0.0507956875872333,-0.0280450024479701,0.0177535817884316,0.0358780433934195,-0.0162848221221887,-0.0055771379392225,0.0218994829273247,-0.0450087400120178,0.0468480343139549,0.0331914808464421,99,0.0012912987334837,9.596961487379197,7,NN,2,"{'NNP', 'NN'}",0,22.491912794581392,0.0191931242713182
companies,-0.0160872159071116,0.0175757212944679,0.0067035628627809,0.0187416327732994,-0.0194728850253037,0.0045066160682954,0.0183612406234938,-0.0051299331366474,0.0594198557446672,0.0045705960993261,90,0.0011739079395306,9.73446501112913,9,NNS,2,"{'NNS', 'NNP'}",0,22.31239529838218,0.0125237547448056
iso,-0.0278411422969206,-0.0053208018201551,-0.0368754211965372,0.0031607063547027,0.0531452155598835,0.0073755733145508,0.036541216414155,-0.0100172021258302,0.0138442443347838,0.0130773681221161,94,0.001226081625732,9.671729255781168,3,NNP,2,"{'NN', 'NNP'}",0,22.31239529838218,0.0166840691560923
information,0.0625222245536823,-0.0329450589720948,-0.1339944006500505,-0.0191521806915088,-0.0144185023738967,0.1044842016549564,0.0394743112545066,-0.0777840435823519,-0.0060984116214687,0.0401645382401229,373,0.0048651962382772,7.6832862872035665,11,NN,2,"{'NNP', 'NN'}",0,22.151739196485664,0.0268226822045519
process,-0.0518890535647371,-0.0103206386280129,-0.0313380520129659,0.0805720709657349,0.0542689085128278,0.028975448986664,-0.0082653112347992,0.0533114740769136,-0.0013358015134178,0.0422770933440618,346,0.004513023856418,7.79168987982208,7,NN,2,"{'NNP', 'NN'}",0,22.151739196485664,0.0219091297716616
request,0.0096196808353581,0.0290290170653806,-0.029550033391986,-0.0201427487295643,0.0215285039803261,-0.0093258189181778,-0.003932403346253,-0.0105864721565438,-0.0289238394218126,-0.0365036543078211,79,0.0010304303024769,9.9225373592817,7,NNP,2,"{'NN', 'NNP'}",0,22.120812514689195,0.0135662684968918
metals,-0.0260074454927654,0.0432991185912276,-0.0499332758596821,-0.0443699155926363,-0.0048121351850171,-0.111591578776622,0.0210345702715095,0.0586458746115248,-0.0454126382493624,0.0699849080789713,130,0.0016956448015443,9.20395029443035,6,NNS,2,"{'NNS', 'NNP'}",0,22.120812514689195,0.0225213743890322
types,-0.004424012569111,0.004100760056274,0.0019153757361406,0.0095697919422554,0.0130202924223923,0.0088103927552775,0.0017938544012364,-0.0050618646524248,-0.0195544949729648,0.0001444561054234,57,0.0007434750283694,10.393428093294062,5,NNS,2,"{'NNS', 'NNP'}",0,22.120812514689195,0.0112138142417046
state,0.0148174321892695,-0.0008487662394494,0.0216133068951545,0.012562456251389,-0.0112668462547787,0.0033131086555962,0.0188829085795814,-0.00543791958506,0.0035667041456766,-0.0084742898659077,54,0.0007043447637184,10.471430605295335,5,NN,2,"{'NNP', 'NN'}",0,22.120812514689195,0.0103877382350965
industries,-0.0061994298759732,-0.0163338925446646,0.0230051251824481,0.0899000505438035,0.086743128689866,-0.0217402401646516,0.0572779271461505,-0.0731142166945034,-0.0164213692413282,-0.004018461136158,312,0.0040695475237064,7.940915888596556,10,NNPS,3,"{'NNS', 'NNP', 'NNPS'}",0,21.998669253453944,0.0234883878375654
production,-0.0508733811822603,-0.0285889056170878,0.0109843938165092,0.0481925495467658,0.0291417554904098,0.0044306808725939,0.0392890911631145,-0.0357944836908988,0.0314183249671443,-0.0118305977230975,287,0.0037434619849478,8.061411180783116,10,NN,2,"{'NNP', 'NN'}",0,21.998669253453944,0.0253148400136562
heat,-0.0238174262809797,0.0151495941617266,-0.0168956654900238,0.0467949517820108,0.049808422285642,-0.0427672613410117,0.0119981306422254,0.0369805238120765,-0.0490400172827067,0.0278016358786911,99,0.0012912987334837,9.596961487379197,4,NN,2,"{'NNP', 'NN'}",0,21.916819628456487,0.0158564740652263
strength,-0.0644018231450568,-0.060657465736708,-0.023240682735116,-0.0780740065784518,-0.0155400073537063,-0.0090898229426489,-0.0314540912539767,0.0412793214900179,-0.0901970506955383,0.0738280092739828,96,0.0012521684688327,9.641355606737648,8,NN,2,"{'NNP', 'NN'}",0,21.916819628456487,0.0139844653126636
questions,0.0532082328229373,-0.0124143966701535,-0.0620875406199329,-0.0166409470340026,-0.0050707335908914,-0.0230821459431349,-0.0232951095639855,-0.0115878114801792,-0.0198786383055595,-0.0006032339137047,78,0.0010173868809266,9.940915888596557,9,NNS,2,"{'NNS', 'NNP'}",0,21.916819628456487,0.0124026462798517
